id,ejecucion_id,recurso,seccion,fecha,h_ini,h_fin,tiempo,proceso,incidencia,cantidad,malas,recuperadas,referencia
1065,2,luk6,LINEAS,2026-03-03,12:56,13:03,0.12,Incidencia,PARADA ROBOT,0.0,11.0,0.0,124203
438,1,luk6,LINEAS,2026-03-03,13:04,13:22,0.3,Incidencia,PARADA ROBOT,0.0,11.0,0.0,124203
1066,2,luk6,LINEAS,2026-03-03,13:04,13:22,0.3,Incidencia,PARADA ROBOT,0.0,11.0,0.0,124203
439,1,luk6,LINEAS,2026-03-03,13:59,21:58,5.82,Producción,,446.0,16.0,0.0,124203
1067,2,luk6,LINEAS,2026-03-03,13:59,21:58,5.82,Producción,,446.0,16.0,0.0,124203
440,1,luk6,LINEAS,2026-03-03,14:33,14:39,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,16.0,0.0,124203
1068,2,luk6,LINEAS,2026-03-03,14:33,14:39,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,16.0,0.0,124203
441,1,luk6,LINEAS,2026-03-03,16:01,17:10,1.15,Incidencia,FALTA DE CALIDAD,0.0,16.0,0.0,124203
1069,2,luk6,LINEAS,2026-03-03,16:01,17:10,1.15,Incidencia,FALTA DE CALIDAD,0.0,16.0,0.0,124203
442,1,luk6,LINEAS,2026-03-03,17:20,17:42,0.37,Incidencia,FALTA DE CALIDAD,0.0,16.0,0.0,124203
1070,2,luk6,LINEAS,2026-03-03,17:20,17:42,0.37,Incidencia,FALTA DE CALIDAD,0.0,16.0,0.0,124203
443,1,luk6,LINEAS,2026-03-03,18:55,19:01,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,16.0,0.0,124203
1071,2,luk6,LINEAS,2026-03-03,18:55,19:01,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,16.0,0.0,124203
444,1,luk6,LINEAS,2026-03-03,19:09,19:16,0.12,Incidencia,AJUSTE MAQUINA,0.0,16.0,0.0,124203
1072,2,luk6,LINEAS,2026-03-03,19:09,19:16,0.12,Incidencia,AJUSTE MAQUINA,0.0,16.0,0.0,124203
445,1,luk6,LINEAS,2026-03-03,20:18,20:27,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,16.0,0.0,124203
1073,2,luk6,LINEAS,2026-03-03,20:18,20:27,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,16.0,0.0,124203
446,1,luk6,LINEAS,2026-03-03,20:38,20:48,0.17,Incidencia,PARADA ROBOT,0.0,16.0,0.0,124203
1074,2,luk6,LINEAS,2026-03-03,20:38,20:48,0.17,Incidencia,PARADA ROBOT,0.0,16.0,0.0,124203
447,1,luk6,LINEAS,2026-03-03,21:58,00:07,2.05,Producción,,155.0,3.0,0.0,124203
1075,2,luk6,LINEAS,2026-03-03,21:58,00:07,2.05,Producción,,155.0,3.0,0.0,124203
448,1,luk6,LINEAS,2026-03-03,23:25,23:31,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,3.0,0.0,124203
1076,2,luk6,LINEAS,2026-03-03,23:25,23:31,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,3.0,0.0,124203
449,1,luk6,LINEAS,2026-03-04,11:49,14:00,2.06,Producción,,162.0,2.0,0.0,124203
1077,2,luk6,LINEAS,2026-03-04,11:49,14:00,2.06,Producción,,162.0,2.0,0.0,124203
450,1,luk6,LINEAS,2026-03-04,13:05,13:12,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,124203
1078,2,luk6,LINEAS,2026-03-04,13:05,13:12,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,124203
451,1,luk6,LINEAS,2026-03-04,14:00,21:58,7.06,Producción,,543.0,13.0,0.0,124203
1079,2,luk6,LINEAS,2026-03-04,14:00,21:58,7.06,Producción,,543.0,13.0,0.0,124203
452,1,luk6,LINEAS,2026-03-04,14:03,14:10,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,13.0,0.0,124203
1080,2,luk6,LINEAS,2026-03-04,14:03,14:10,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,13.0,0.0,124203
453,1,luk6,LINEAS,2026-03-04,15:14,15:28,0.23,Incidencia,CAMBIO DE CUCHILLA,0.0,13.0,0.0,124203
1081,2,luk6,LINEAS,2026-03-04,15:14,15:28,0.23,Incidencia,CAMBIO DE CUCHILLA,0.0,13.0,0.0,124203
454,1,luk6,LINEAS,2026-03-04,16:30,16:44,0.23,Incidencia,CAMBIO DE CUCHILLA,0.0,13.0,0.0,124203
1082,2,luk6,LINEAS,2026-03-04,16:30,16:44,0.23,Incidencia,CAMBIO DE CUCHILLA,0.0,13.0,0.0,124203
455,1,luk6,LINEAS,2026-03-04,17:45,17:56,0.18,Incidencia,CAMBIO DE CUCHILLA,0.0,13.0,0.0,124203
1083,2,luk6,LINEAS,2026-03-04,17:45,17:56,0.18,Incidencia,CAMBIO DE CUCHILLA,0.0,13.0,0.0,124203
456,1,luk6,LINEAS,2026-03-04,20:13,20:22,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,13.0,0.0,124203
1084,2,luk6,LINEAS,2026-03-04,20:13,20:22,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,13.0,0.0,124203
457,1,luk6,LINEAS,2026-03-04,21:58,06:00,7.38,Producción,,595.0,9.0,0.0,124203
1085,2,luk6,LINEAS,2026-03-04,21:58,06:00,7.38,Producción,,595.0,9.0,0.0,124203
458,1,luk6,LINEAS,2026-03-04,22:30,22:37,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,9.0,0.0,124203
1086,2,luk6,LINEAS,2026-03-04,22:30,22:37,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,9.0,0.0,124203
459,1,luk6,LINEAS,2026-03-05,06:00,13:59,6.38,Producción,,499.0,2.0,0.0,124203
1087,2,luk6,LINEAS,2026-03-05,06:00,13:59,6.38,Producción,,499.0,2.0,0.0,124203
460,1,luk6,LINEAS,2026-03-05,07:59,08:06,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,124203
1088,2,luk6,LINEAS,2026-03-05,07:59,08:06,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,124203
461,1,luk6,LINEAS,2026-03-05,10:08,11:31,1.38,Incidencia,LIMPIEZA,0.0,2.0,0.0,124203
1089,2,luk6,LINEAS,2026-03-05,10:08,11:31,1.38,Incidencia,LIMPIEZA,0.0,2.0,0.0,124203
462,1,luk6,LINEAS,2026-03-05,13:36,13:42,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,124203
1090,2,luk6,LINEAS,2026-03-05,13:36,13:42,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,124203
463,1,luk6,LINEAS,2026-03-05,13:59,21:58,5.79,Producción,,454.0,13.0,0.0,124203
1091,2,luk6,LINEAS,2026-03-05,13:59,21:58,5.79,Producción,,454.0,13.0,0.0,124203
464,1,luk6,LINEAS,2026-03-05,15:10,15:43,0.55,Incidencia,PARADA ROBOT,0.0,13.0,0.0,124203
1092,2,luk6,LINEAS,2026-03-05,15:10,15:43,0.55,Incidencia,PARADA ROBOT,0.0,13.0,0.0,124203
465,1,luk6,LINEAS,2026-03-05,15:47,16:36,0.82,Incidencia,FALTA DE CALIDAD,0.0,13.0,0.0,124203
1093,2,luk6,LINEAS,2026-03-05,15:47,16:36,0.82,Incidencia,FALTA DE CALIDAD,0.0,13.0,0.0,124203
466,1,luk6,LINEAS,2026-03-05,17:32,17:56,0.4,Incidencia,PARADA ROBOT,0.0,13.0,0.0,124203
1094,2,luk6,LINEAS,2026-03-05,17:32,17:56,0.4,Incidencia,PARADA ROBOT,0.0,13.0,0.0,124203
467,1,luk6,LINEAS,2026-03-05,19:13,19:26,0.22,Incidencia,CAMBIO DE CUCHILLA,0.0,13.0,0.0,124203
1095,2,luk6,LINEAS,2026-03-05,19:13,19:26,0.22,Incidencia,CAMBIO DE CUCHILLA,0.0,13.0,0.0,124203
468,1,luk6,LINEAS,2026-03-05,21:42,21:54,0.2,Incidencia,CAMBIO DE CUCHILLA,0.0,13.0,0.0,124203
1096,2,luk6,LINEAS,2026-03-05,21:42,21:54,0.2,Incidencia,CAMBIO DE CUCHILLA,0.0,13.0,0.0,124203
469,1,luk6,LINEAS,2026-03-05,21:58,05:57,7.33,Producción,,594.0,18.0,0.0,124203
1097,2,luk6,LINEAS,2026-03-05,21:58,05:57,7.33,Producción,,594.0,18.0,0.0,124203
470,1,luk6,LINEAS,2026-03-05,23:42,23:50,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,18.0,0.0,124203
1098,2,luk6,LINEAS,2026-03-05,23:42,23:50,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,18.0,0.0,124203
471,1,luk6,LINEAS,2026-03-06,09:33,09:41,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,7.0,0.0,124203
1099,2,luk6,LINEAS,2026-03-06,09:33,09:41,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,7.0,0.0,124203
472,1,luk6,LINEAS,2026-03-06,11:15,11:21,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,7.0,0.0,124203
1100,2,luk6,LINEAS,2026-03-06,11:15,11:21,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,7.0,0.0,124203
473,1,luk6,LINEAS,2026-03-06,13:30,13:36,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,7.0,0.0,124203
1101,2,luk6,LINEAS,2026-03-06,13:30,13:36,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,7.0,0.0,124203
474,1,luk6,LINEAS,2026-03-06,14:00,17:14,2.88,Producción,,227.0,14.0,0.0,124203
1102,2,luk6,LINEAS,2026-03-06,14:00,17:14,2.88,Producción,,227.0,14.0,0.0,124203
475,1,luk6,LINEAS,2026-03-06,15:03,15:09,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,14.0,0.0,124203
1103,2,luk6,LINEAS,2026-03-06,15:03,15:09,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,14.0,0.0,124203
476,1,luk6,LINEAS,2026-03-06,16:26,16:41,0.25,Incidencia,CAMBIO DE CUCHILLA,0.0,14.0,0.0,124203
1104,2,luk6,LINEAS,2026-03-06,16:26,16:41,0.25,Incidencia,CAMBIO DE CUCHILLA,0.0,14.0,0.0,124203
477,1,luk6,LINEAS,2026-03-06,17:14,21:57,4.38,Producción,,332.0,14.0,0.0,124203
1105,2,luk6,LINEAS,2026-03-06,17:14,21:57,4.38,Producción,,332.0,14.0,0.0,124203
478,1,luk6,LINEAS,2026-03-06,19:18,19:28,0.17,Incidencia,CAMBIO DE CUCHILLA,0.0,14.0,0.0,124203
1106,2,luk6,LINEAS,2026-03-06,19:18,19:28,0.17,Incidencia,CAMBIO DE CUCHILLA,0.0,14.0,0.0,124203
479,1,luk6,LINEAS,2026-03-06,21:46,21:56,0.17,Incidencia,CAMBIO DE CUCHILLA,0.0,14.0,0.0,124203
1107,2,luk6,LINEAS,2026-03-06,21:46,21:56,0.17,Incidencia,CAMBIO DE CUCHILLA,0.0,14.0,0.0,124203
480,1,luk6,LINEAS,2026-03-08,22:00,05:58,7.5,Producción,,558.0,5.0,0.0,124203
1108,2,luk6,LINEAS,2026-03-08,22:00,05:58,7.5,Producción,,558.0,5.0,0.0,124203
481,1,luk6,LINEAS,2026-03-09,07:52,08:00,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,16.0,0.0,124203
1109,2,luk6,LINEAS,2026-03-09,07:52,08:00,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,16.0,0.0,124203
482,1,luk6,LINEAS,2026-03-09,08:05,08:17,0.2,Incidencia,PARADA ROBOT,0.0,16.0,0.0,124203
1110,2,luk6,LINEAS,2026-03-09,08:05,08:17,0.2,Incidencia,PARADA ROBOT,0.0,16.0,0.0,124203
483,1,luk6,LINEAS,2026-03-09,10:05,10:19,0.23,Incidencia,CAMBIO DE CUCHILLA,0.0,16.0,0.0,124203
1111,2,luk6,LINEAS,2026-03-09,10:05,10:19,0.23,Incidencia,CAMBIO DE CUCHILLA,0.0,16.0,0.0,124203
484,1,luk6,LINEAS,2026-03-09,11:49,11:58,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,16.0,0.0,124203
1112,2,luk6,LINEAS,2026-03-09,11:49,11:58,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,16.0,0.0,124203
485,1,luk6,LINEAS,2026-03-09,13:02,13:32,0.5,Incidencia,PARADA ROBOT,0.0,16.0,0.0,124203
1113,2,luk6,LINEAS,2026-03-09,13:02,13:32,0.5,Incidencia,PARADA ROBOT,0.0,16.0,0.0,124203
486,1,luk6,LINEAS,2026-03-09,13:32,13:38,0.1,Incidencia,PARADA ROBOT,0.0,16.0,0.0,124203
1114,2,luk6,LINEAS,2026-03-09,13:32,13:38,0.1,Incidencia,PARADA ROBOT,0.0,16.0,0.0,124203
487,1,luk6,LINEAS,2026-03-09,13:39,13:45,0.1,Incidencia,PARADA ROBOT,0.0,16.0,0.0,124203
1115,2,luk6,LINEAS,2026-03-09,13:39,13:45,0.1,Incidencia,PARADA ROBOT,0.0,16.0,0.0,124203
488,1,luk6,LINEAS,2026-03-09,13:52,13:58,0.1,Incidencia,AVERIA,0.0,0.0,0.0,
1116,2,luk6,LINEAS,2026-03-09,13:52,13:58,0.1,Incidencia,AVERIA,0.0,0.0,0.0,
489,1,luk6,LINEAS,2026-03-09,13:58,21:58,6.19,Producción,,495.0,6.0,0.0,124203
1117,2,luk6,LINEAS,2026-03-09,13:58,21:58,6.19,Producción,,495.0,6.0,0.0,124203
490,1,luk6,LINEAS,2026-03-09,14:09,15:21,1.2,Incidencia,AVERIA,0.0,0.0,0.0,
1118,2,luk6,LINEAS,2026-03-09,14:09,15:21,1.2,Incidencia,AVERIA,0.0,0.0,0.0,
491,1,luk6,LINEAS,2026-03-09,16:51,17:06,0.25,Incidencia,CAMBIO DE CUCHILLA,0.0,6.0,0.0,124203
1119,2,luk6,LINEAS,2026-03-09,16:51,17:06,0.25,Incidencia,CAMBIO DE CUCHILLA,0.0,6.0,0.0,124203
492,1,luk6,LINEAS,2026-03-09,18:49,19:03,0.23,Incidencia,CAMBIO DE CUCHILLA,0.0,6.0,0.0,124203
1120,2,luk6,LINEAS,2026-03-09,18:49,19:03,0.23,Incidencia,CAMBIO DE CUCHILLA,0.0,6.0,0.0,124203
493,1,luk6,LINEAS,2026-03-09,20:50,20:58,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,6.0,0.0,124203
1121,2,luk6,LINEAS,2026-03-09,20:50,20:58,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,6.0,0.0,124203
494,1,luk6,LINEAS,2026-03-09,21:58,06:00,8.03,Producción,,615.0,5.0,0.0,124203
1122,2,luk6,LINEAS,2026-03-09,21:58,06:00,8.03,Producción,,615.0,5.0,0.0,124203
495,1,luk6,LINEAS,2026-03-10,06:00,13:58,7.28,Producción,,574.0,21.0,0.0,124203
1123,2,luk6,LINEAS,2026-03-10,06:00,13:58,7.28,Producción,,574.0,21.0,0.0,124203
496,1,luk6,LINEAS,2026-03-10,07:02,07:10,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,21.0,0.0,124203
1124,2,luk6,LINEAS,2026-03-10,07:02,07:10,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,21.0,0.0,124203
497,1,luk6,LINEAS,2026-03-10,07:15,07:20,0.08,Incidencia,AJUSTE MAQUINA,0.0,21.0,0.0,124203
1125,2,luk6,LINEAS,2026-03-10,07:15,07:20,0.08,Incidencia,AJUSTE MAQUINA,0.0,21.0,0.0,124203
498,1,luk6,LINEAS,2026-03-10,08:00,08:11,0.18,Incidencia,CAMBIO DE CUCHILLA,0.0,21.0,0.0,124203
1126,2,luk6,LINEAS,2026-03-10,08:00,08:11,0.18,Incidencia,CAMBIO DE CUCHILLA,0.0,21.0,0.0,124203
499,1,luk6,LINEAS,2026-03-10,10:19,10:28,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,21.0,0.0,124203
1127,2,luk6,LINEAS,2026-03-10,10:19,10:28,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,21.0,0.0,124203
500,1,luk6,LINEAS,2026-03-10,13:01,13:10,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,21.0,0.0,124203
1128,2,luk6,LINEAS,2026-03-10,13:01,13:10,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,21.0,0.0,124203
501,1,luk6,LINEAS,2026-03-10,13:58,21:59,7.29,Producción,,577.0,11.0,0.0,124203
1129,2,luk6,LINEAS,2026-03-10,13:58,21:59,7.29,Producción,,577.0,11.0,0.0,124203
502,1,luk6,LINEAS,2026-03-10,15:01,15:09,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
1130,2,luk6,LINEAS,2026-03-10,15:01,15:09,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
503,1,luk6,LINEAS,2026-03-10,17:02,17:09,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
1131,2,luk6,LINEAS,2026-03-10,17:02,17:09,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
504,1,luk6,LINEAS,2026-03-10,18:51,19:00,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
1132,2,luk6,LINEAS,2026-03-10,18:51,19:00,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
505,1,luk6,LINEAS,2026-03-10,19:59,20:10,0.18,Incidencia,PARADA ROBOT,0.0,11.0,0.0,124203
1133,2,luk6,LINEAS,2026-03-10,19:59,20:10,0.18,Incidencia,PARADA ROBOT,0.0,11.0,0.0,124203
506,1,luk6,LINEAS,2026-03-10,20:53,21:02,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
1134,2,luk6,LINEAS,2026-03-10,20:53,21:02,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
507,1,luk6,LINEAS,2026-03-10,21:59,05:59,7.7,Producción,,611.0,5.0,0.0,124203
1135,2,luk6,LINEAS,2026-03-10,21:59,05:59,7.7,Producción,,611.0,5.0,0.0,124203
508,1,luk6,LINEAS,2026-03-10,22:59,23:05,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,5.0,0.0,124203
1136,2,luk6,LINEAS,2026-03-10,22:59,23:05,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,5.0,0.0,124203
509,1,luk6,LINEAS,2026-03-11,08:01,08:08,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,4.0,0.0,124203
1137,2,luk6,LINEAS,2026-03-11,08:01,08:08,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,4.0,0.0,124203
510,1,luk6,LINEAS,2026-03-11,08:38,13:58,4.88,Producción,,384.0,8.0,0.0,124203
1138,2,luk6,LINEAS,2026-03-11,08:38,13:58,4.88,Producción,,384.0,8.0,0.0,124203
511,1,luk6,LINEAS,2026-03-11,10:29,10:41,0.2,Incidencia,CAMBIO DE CUCHILLA,0.0,8.0,0.0,124203
1139,2,luk6,LINEAS,2026-03-11,10:29,10:41,0.2,Incidencia,CAMBIO DE CUCHILLA,0.0,8.0,0.0,124203
512,1,luk6,LINEAS,2026-03-11,13:00,13:15,0.25,Incidencia,CAMBIO DE CUCHILLA,0.0,8.0,0.0,124203
1140,2,luk6,LINEAS,2026-03-11,13:00,13:15,0.25,Incidencia,CAMBIO DE CUCHILLA,0.0,8.0,0.0,124203
513,1,luk6,LINEAS,2026-03-11,13:58,21:58,7.7,Producción,,590.0,2.0,0.0,124203
1141,2,luk6,LINEAS,2026-03-11,13:58,21:58,7.7,Producción,,590.0,2.0,0.0,124203
514,1,luk6,LINEAS,2026-03-11,15:29,15:34,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,124203
1142,2,luk6,LINEAS,2026-03-11,15:29,15:34,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,124203
515,1,luk6,LINEAS,2026-03-11,19:39,19:46,0.12,Incidencia,PARADA ROBOT,0.0,2.0,0.0,124203
1143,2,luk6,LINEAS,2026-03-11,19:39,19:46,0.12,Incidencia,PARADA ROBOT,0.0,2.0,0.0,124203
516,1,luk6,LINEAS,2026-03-11,21:44,21:50,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,124203
1144,2,luk6,LINEAS,2026-03-11,21:44,21:50,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,124203
517,1,luk6,LINEAS,2026-03-11,21:58,05:59,8.02,Producción,,613.0,6.0,0.0,124203
1145,2,luk6,LINEAS,2026-03-11,21:58,05:59,8.02,Producción,,613.0,6.0,0.0,124203
518,1,luk6,LINEAS,2026-03-12,08:02,08:15,0.22,Incidencia,CAMBIO DE CUCHILLA,0.0,18.0,0.0,124203
1146,2,luk6,LINEAS,2026-03-12,08:02,08:15,0.22,Incidencia,CAMBIO DE CUCHILLA,0.0,18.0,0.0,124203
519,1,luk6,LINEAS,2026-03-12,09:26,09:32,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,18.0,0.0,124203
1147,2,luk6,LINEAS,2026-03-12,09:26,09:32,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,18.0,0.0,124203
520,1,luk6,LINEAS,2026-03-12,10:01,12:15,2.23,Incidencia,LIMPIEZA,0.0,18.0,0.0,124203
1148,2,luk6,LINEAS,2026-03-12,10:01,12:15,2.23,Incidencia,LIMPIEZA,0.0,18.0,0.0,124203
521,1,luk6,LINEAS,2026-03-12,12:51,13:06,0.25,Incidencia,CAMBIO DE CUCHILLA,0.0,18.0,0.0,124203
1149,2,luk6,LINEAS,2026-03-12,12:51,13:06,0.25,Incidencia,CAMBIO DE CUCHILLA,0.0,18.0,0.0,124203
522,1,luk6,LINEAS,2026-03-12,13:59,21:58,7.82,Producción,,603.0,12.0,0.0,124203
1150,2,luk6,LINEAS,2026-03-12,13:59,21:58,7.82,Producción,,603.0,12.0,0.0,124203
523,1,luk6,LINEAS,2026-03-12,19:18,19:23,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,12.0,0.0,124203
1151,2,luk6,LINEAS,2026-03-12,19:18,19:23,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,12.0,0.0,124203
524,1,luk6,LINEAS,2026-03-12,21:47,21:52,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,12.0,0.0,124203
1152,2,luk6,LINEAS,2026-03-12,21:47,21:52,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,12.0,0.0,124203
525,1,luk6,LINEAS,2026-03-12,21:58,05:58,7.36,Producción,,575.0,5.0,0.0,124203
1153,2,luk6,LINEAS,2026-03-12,21:58,05:58,7.36,Producción,,575.0,5.0,0.0,124203
526,1,luk6,LINEAS,2026-03-13,08:15,08:21,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,16.0,0.0,124203
1154,2,luk6,LINEAS,2026-03-13,08:15,08:21,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,16.0,0.0,124203
527,1,luk6,LINEAS,2026-03-13,10:54,11:00,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,16.0,0.0,124203
1155,2,luk6,LINEAS,2026-03-13,10:54,11:00,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,16.0,0.0,124203
528,1,luk6,LINEAS,2026-03-13,13:30,13:37,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,16.0,0.0,124203
1156,2,luk6,LINEAS,2026-03-13,13:30,13:37,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,16.0,0.0,124203
529,1,luk6,LINEAS,2026-03-13,13:59,21:57,7.6,Producción,,600.0,5.0,0.0,124203
1157,2,luk6,LINEAS,2026-03-13,13:59,21:57,7.6,Producción,,600.0,5.0,0.0,124203
530,1,luk6,LINEAS,2026-03-13,16:07,16:13,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,5.0,0.0,124203
1158,2,luk6,LINEAS,2026-03-13,16:07,16:13,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,5.0,0.0,124203
531,1,luk6,LINEAS,2026-03-13,18:40,18:46,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,5.0,0.0,124203
1159,2,luk6,LINEAS,2026-03-13,18:40,18:46,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,5.0,0.0,124203
532,1,luk6,LINEAS,2026-03-13,21:47,21:57,0.17,Incidencia,CAMBIO DE CUCHILLA,0.0,5.0,0.0,124203
1160,2,luk6,LINEAS,2026-03-13,21:47,21:57,0.17,Incidencia,CAMBIO DE CUCHILLA,0.0,5.0,0.0,124203
533,1,luk6,LINEAS,2026-03-15,22:11,05:59,7.29,Producción,,562.0,14.0,0.0,124203
1161,2,luk6,LINEAS,2026-03-15,22:11,05:59,7.29,Producción,,562.0,14.0,0.0,124203
534,1,luk6,LINEAS,2026-03-15,23:25,23:30,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,14.0,0.0,124203
1162,2,luk6,LINEAS,2026-03-15,23:25,23:30,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,14.0,0.0,124203
535,1,luk6,LINEAS,2026-03-16,10:43,10:48,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,10.0,0.0,124203
1163,2,luk6,LINEAS,2026-03-16,10:43,10:48,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,10.0,0.0,124203
536,1,luk6,LINEAS,2026-03-16,12:02,12:07,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,10.0,0.0,124203
1164,2,luk6,LINEAS,2026-03-16,12:02,12:07,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,10.0,0.0,124203
537,1,luk6,LINEAS,2026-03-16,13:25,13:33,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,10.0,0.0,124203
1165,2,luk6,LINEAS,2026-03-16,13:25,13:33,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,10.0,0.0,124203
538,1,luk6,LINEAS,2026-03-16,14:00,21:55,7.66,Producción,,603.0,6.0,0.0,124203
1166,2,luk6,LINEAS,2026-03-16,14:00,21:55,7.66,Producción,,603.0,6.0,0.0,124203
539,1,luk6,LINEAS,2026-03-16,17:36,17:41,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,6.0,0.0,124203
1167,2,luk6,LINEAS,2026-03-16,17:36,17:41,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,6.0,0.0,124203
540,1,luk6,LINEAS,2026-03-16,21:31,21:36,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,6.0,0.0,124203
1168,2,luk6,LINEAS,2026-03-16,21:31,21:36,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,6.0,0.0,124203
541,1,luk6,LINEAS,2026-03-16,21:49,21:55,0.1,Incidencia,AJUSTE MAQUINA,0.0,6.0,0.0,124203
1169,2,luk6,LINEAS,2026-03-16,21:49,21:55,0.1,Incidencia,AJUSTE MAQUINA,0.0,6.0,0.0,124203
542,1,luk6,LINEAS,2026-03-17,21:55,05:58,5.35,Producción,,411.0,14.0,0.0,124203
1170,2,luk6,LINEAS,2026-03-17,21:55,05:58,5.35,Producción,,411.0,14.0,0.0,124203
543,1,luk6,LINEAS,2026-03-18,07:02,07:10,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,4.0,0.0,124203
1171,2,luk6,LINEAS,2026-03-18,07:02,07:10,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,4.0,0.0,124203
